country,year,ic,idhh,ndi,aw,aw_eur,pov60,forex,euro
IT,2012,Old-age,Single,478.75,2174,2174,786.66998,1,Euro
IT,2012,Old-age,Couple,999.32001,2174,2174,1180.005,1,Euro
LT,2012,Minimum wage,Single,196.50999,663,663,234.92,1,Euro
LT,2012,Minimum wage,Couple,175.66,663,663,352.38,1,Euro
LT,2012,Minimum wage,"Couple, 2 children",209.53999,663,663,540.31598,1,Euro
LT,2012,Minimum wage,"Lone parent, 2 children",288.34,663,663,422.85599,1,Euro
LT,2012,Social assistance,Single,101.37,663,663,234.92,1,Euro
LT,2012,Social assistance,Couple,182.46001,663,663,352.38,1,Euro
LT,2012,Social assistance,"Couple, 2 children",324.37,663,663,540.31598,1,Euro
LT,2012,Social assistance,"Lone parent, 2 children",253.42,663,663,422.85599,1,Euro
LU,2012,Minimum wage,Single,1682.49,4537,4537,1665.08,1,Euro
LU,2012,Minimum wage,Couple,2539,4537,4537,2497.6201,1,Euro
LU,2012,Minimum wage,"Couple, 2 children",3546.77,4537,4537,3829.6841,1,Euro
LU,2012,Minimum wage,"Lone parent, 2 children",2853.4299,4537,4537,2997.144,1,Euro
LU,2012,Social assistance,Single,1426.1,4537,4537,1665.08,1,Euro
LU,2012,Social assistance,Couple,2100.52,4537,4537,2497.6201,1,Euro
LU,2012,Social assistance,"Couple, 2 children",3055.8601,4537,4537,3829.6841,1,Euro
LU,2012,Social assistance,"Lone parent, 2 children",2500.9399,4537,4537,2997.144,1,Euro
LU,2012,Old-age,Single,1464.38,4537,4537,1665.08,1,Euro
LU,2012,Old-age,Couple,2100.52,4537,4537,2497.6201,1,Euro
LV,2012,Minimum wage,Single,207.77,744,744,233.25,1,Euro
LV,2012,Minimum wage,Couple,232.88,744,744,349.875,1,Euro
LV,2012,Minimum wage,"Couple, 2 children",300.01001,744,744,536.47498,1,Euro
LV,2012,Minimum wage,"Lone parent, 2 children",278.45999,744,744,419.85001,1,Euro
LV,2012,Social assistance,Single,102.41,744,744,233.25,1,Euro
LV,2012,Social assistance,Couple,172.82001,744,744,349.875,1,Euro
LV,2012,Social assistance,"Couple, 2 children",300.01001,744,744,536.47498,1,Euro
LV,2012,Social assistance,"Lone parent, 2 children",276.59,744,744,419.85001,1,Euro
LV,2012,Old-age,Single,102.41,744,744,233.25,1,Euro
LV,2012,Old-age,Couple,172.82001,744,744,349.875,1,Euro
NL,2012,Minimum wage,Single,1452.76,3297,3297,1042,1,Euro
NL,2012,Minimum wage,Couple,1603.74,3297,3297,1563,1,Euro
NL,2012,Minimum wage,"Couple, 2 children",1935.53,3297,3297,2396.6001,1,Euro
NL,2012,Minimum wage,"Lone parent, 2 children",2110.21,3297,3297,1875.6,1,Euro
NL,2012,Social assistance,Single,1094.58,3297,3297,1042,1,Euro
NL,2012,Social assistance,Couple,1517.28,3297,3297,1563,1,Euro
NL,2012,Social assistance,"Couple, 2 children",1849.0699,3297,3297,2396.6001,1,Euro
NL,2012,Social assistance,"Lone parent, 2 children",1749.8199,3297,3297,1875.6,1,Euro
NL,2012,Old-age,Single,1220.72,3297,3297,1042,1,Euro
NL,2012,Old-age,Couple,1667.6801,3297,3297,1563,1,Euro
PL,2012,Minimum wage,Single,1263.08,3346,786,1080.5,4.257,Non-euro
PL,2012,Minimum wage,Couple,1419.11,3346,786,1620.75,4.257,Non-euro
PL,2012,Minimum wage,"Couple, 2 children",1589.3101,3346,786,2485.1499,4.257,Non-euro
PL,2012,Minimum wage,"Lone parent, 2 children",1881.51,3346,786,1944.9,4.257,Non-euro
PL,2012,Social assistance,Single,470,3346,786,1080.5,4.257,Non-euro
PL,2012,Social assistance,Couple,639,3346,786,1620.75,4.257,Non-euro
PL,2012,Social assistance,"Couple, 2 children",1067.75,3346,786,2485.1499,4.257,Non-euro
PL,2012,Social assistance,"Lone parent, 2 children",1036.85,3346,786,1944.9,4.257,Non-euro
PL,2012,Old-age,Single,470,3346,786,1080.5,4.257,Non-euro
PL,2012,Old-age,Couple,702,3346,786,1620.75,4.257,Non-euro
PT,2012,Minimum wage,Single,503.59,1225,1225,408.82999,1,Euro
PT,2012,Minimum wage,Couple,503.59,1225,1225,613.245,1,Euro
PT,2012,Minimum wage,"Couple, 2 children",736.29999,1225,1225,940.30902,1,Euro
PT,2012,Minimum wage,"Lone parent, 2 children",637.31,1225,1225,735.89398,1,Euro
PT,2012,Social assistance,Single,189.52,1225,1225,408.82999,1,Euro
PT,2012,Social assistance,Couple,322.17999,1225,1225,613.245,1,Euro
PT,2012,Social assistance,"Couple, 2 children",623.13,1225,1225,940.30902,1,Euro
PT,2012,Social assistance,"Lone parent, 2 children",512.76001,1225,1225,735.89398,1,Euro
PT,2012,Old-age,Single,418.5,1225,1225,408.82999,1,Euro
PT,2012,Old-age,Couple,732.38,1225,1225,613.245,1,Euro
RO,2012,Minimum wage,Single,530.97998,1480,324,449.42001,4.5688,Non-euro
RO,2012,Minimum wage,Couple,546.97998,1480,324,674.13,4.5688,Non-euro
RO,2012,Minimum wage,"Couple, 2 children",722.97998,1480,324,1033.666,4.5688,Non-euro
RO,2012,Minimum wage,"Lone parent, 2 children",736.97998,1480,324,808.95599,4.5688,Non-euro
RO,2012,Social assistance,Single,125,1480,324,449.42001,4.5688,Non-euro
RO,2012,Social assistance,Couple,225,1480,324,674.13,4.5688,Non-euro
RO,2012,Social assistance,"Couple, 2 children",450,1480,324,1033.666,4.5688,Non-euro
RO,2012,Social assistance,"Lone parent, 2 children",415,1480,324,808.95599,4.5688,Non-euro
RO,2012,Old-age,Single,350,1480,324,449.42001,4.5688,Non-euro
RO,2012,Old-age,Couple,700,1480,324,674.13,4.5688,Non-euro
SE,2012,Social assistance,Single,8418,31468,3266,11054.67,9.6351004,Non-euro
SE,2012,Social assistance,Couple,12144,31468,3266,16582.006,9.6351004,Non-euro
SE,2012,Social assistance,"Couple, 2 children",18768,31468,3266,25425.74,9.6351004,Non-euro
SE,2012,Social assistance,"Lone parent, 2 children",15751,31468,3266,19898.406,9.6351004,Non-euro
SI,2012,Minimum wage,Single,654.54999,1432,1432,592.58002,1,Euro
SI,2012,Minimum wage,Couple,696.51001,1432,1432,888.87,1,Euro
SI,2012,Minimum wage,"Couple, 2 children",1069.61,1432,1432,1362.934,1,Euro
SI,2012,Social assistance,Single,330.25,1432,1432,592.58002,1,Euro
SI,2012,Social assistance,Couple,492.09,1432,1432,888.87,1,Euro
SI,2012,Social assistance,"Couple, 2 children",924.01001,1432,1432,1362.934,1,Euro
SI,2012,Old-age,Single,520.04999,1432,1432,592.58002,1,Euro
SI,2012,Old-age,Couple,775.48999,1432,1432,888.87,1,Euro
SK,2012,Minimum wage,Single,285.79001,749,749,336.82999,1,Euro
SK,2012,Minimum wage,Couple,398.89001,749,749,505.245,1,Euro
SK,2012,Minimum wage,"Couple, 2 children",575.78998,749,749,774.70898,1,Euro
SK,2012,Minimum wage,"Lone parent, 2 children",468.22,749,749,606.29401,1,Euro
SK,2012,Social assistance,Single,181.37,749,749,336.82999,1,Euro
SK,2012,Social assistance,Couple,324.54001,749,749,505.245,1,Euro
SK,2012,Social assistance,"Couple, 2 children",460.42001,749,749,774.70898,1,Euro
SK,2012,Social assistance,"Lone parent, 2 children",352.85001,749,749,606.29401,1,Euro
SK,2012,Old-age,Single,181.37,749,749,336.82999,1,Euro
SK,2012,Old-age,Couple,324.54001,749,749,505.245,1,Euro
UK,2012,Minimum wage,Single,927.09998,2660,3034,793.83002,.87669998,Non-euro
UK,2012,Minimum wage,Couple,1213.1899,2660,3034,1190.745,.87669998,Non-euro
UK,2012,Minimum wage,"Couple, 2 children",2015.02,2660,3034,1825.809,.87669998,Non-euro
UK,2012,Minimum wage,"Lone parent, 2 children",1943.23,2660,3034,1428.894,.87669998,Non-euro
UK,2012,Social assistance,Single,678.14001,2660,3034,793.83002,.87669998,Non-euro
UK,2012,Social assistance,Couple,954.69,2660,3034,1190.745,.87669998,Non-euro
UK,2012,Social assistance,"Couple, 2 children",1661.7,2660,3034,1825.809,.87669998,Non-euro
UK,2012,Social assistance,"Lone parent, 2 children",1486.15,2660,3034,1428.894,.87669998,Non-euro
UK,2012,Old-age,Single,1005.98,2660,3034,793.83002,.87669998,Non-euro
UK,2012,Old-age,Couple,1433.35,2660,3034,1190.745,.87669998,Non-euro
BE,2013,Minimum wage,Single,1313.86,3487,3487,1085.25,1,Euro
BE,2013,Minimum wage,Couple,1587.51,3487,3487,1627.875,1,Euro
BE,2013,Minimum wage,"Couple, 2 children",2011.13,3487,3487,2496.075,1,Euro
BE,2013,Minimum wage,"Lone parent, 2 children",1876.28,3487,3487,1953.45,1,Euro
BE,2013,Social assistance,Single,800.51001,3487,3487,1085.25,1,Euro
BE,2013,Social assistance,Couple,1066.8,3487,3487,1627.875,1,Euro
BE,2013,Social assistance,"Couple, 2 children",1561.23,3487,3487,2496.075,1,Euro
BE,2013,Social assistance,"Lone parent, 2 children",1562.0601,3487,3487,1953.45,1,Euro
BE,2013,Old-age,Single,991.03003,3487,3487,1085.25,1,Euro
BE,2013,Old-age,Couple,1320.8199,3487,3487,1627.875,1,Euro
BG,2013,Minimum wage,Single,243.00999,917,469,323.75,1.9558001,Non-euro
BG,2013,Minimum wage,Couple,243.00999,917,469,485.625,1.9558001,Non-euro
BG,2013,Minimum wage,"Couple, 2 children",361.23001,917,469,744.625,1.9558001,Non-euro
BG,2013,Minimum wage,"Lone parent, 2 children",361.23001,917,469,582.75,1.9558001,Non-euro
BG,2013,Social assistance,Single,74.830002,917,469,323.75,1.9558001,Non-euro
BG,2013,Social assistance,Couple,113.18,917,469,485.625,1.9558001,Non-euro
BG,2013,Social assistance,"Couple, 2 children",231.48,917,469,744.625,1.9558001,Non-euro
BG,2013,Social assistance,"Lone parent, 2 children",210.67999,917,469,582.75,1.9558001,Non-euro
BG,2013,Old-age,Single,135.2,917,469,323.75,1.9558001,Non-euro
BG,2013,Old-age,Couple,243.02,917,469,485.625,1.9558001,Non-euro
CZ,2013,Minimum wage,Single,10340,24588,934,9901.4199,26.326,Non-euro
CZ,2013,Minimum wage,"Lone parent, 2 children",18818,24588,934,17822.557,26.326,Non-euro
CZ,2013,Social assistance,Single,8161,24588,934,9901.4199,26.326,Non-euro
CZ,2013,Social assistance,Couple,12099,24588,934,14852.13,26.326,Non-euro
CZ,2013,Social assistance,"Couple, 2 children",16477,24588,934,22773.266,26.326,Non-euro
CZ,2013,Social assistance,"Lone parent, 2 children",14448,24588,934,17822.557,26.326,Non-euro
CZ,2013,Old-age,Single,7556,24588,934,9901.4199,26.326,Non-euro
CZ,2013,Old-age,Couple,11314,24588,934,14852.13,26.326,Non-euro
DE,2013,Social assistance,Single,774,3161,3161,986.66998,1,Euro
DE,2013,Social assistance,Couple,1210,3161,3161,1480.005,1,Euro
DE,2013,Social assistance,"Couple, 2 children",1827.67,3161,3161,2269.3411,1,Euro
DE,2013,Social assistance,"Lone parent, 2 children",1575.35,3161,3161,1776.006,1,Euro
DE,2013,Old-age,Single,774,3161,3161,986.66998,1,Euro
DE,2013,Old-age,Couple,1210,3161,3161,1480.005,1,Euro
DK,2013,Social assistance,Single,8400.5098,28839,3877,10389.25,7.4386001,Non-euro
DK,2013,Social assistance,Couple,16305.39,28839,3877,15583.875,7.4386001,Non-euro
DK,2013,Social assistance,"Couple, 2 children",22942.15,28839,3877,23895.275,7.4386001,Non-euro
DK,2013,Old-age,Single,12264.11,28839,3877,10389.25,7.4386001,Non-euro
DK,2013,Old-age,Couple,17964.439,28839,3877,15583.875,7.4386001,Non-euro
EE,2013,Minimum wage,Single,272.92999,1079,1079,360.82999,1,Euro
EE,2013,Minimum wage,Couple,303.17001,1079,1079,541.245,1,Euro
EE,2013,Minimum wage,"Couple, 2 children",403.04999,1079,1079,829.909,1,Euro
EE,2013,Minimum wage,"Lone parent, 2 children",341.53,1079,1079,649.49402,1,Euro
EE,2013,Social assistance,Single,184.7,1079,1079,360.82999,1,Euro
EE,2013,Social assistance,Couple,246.06,1079,1079,541.245,1,Euro
EE,2013,Social assistance,"Couple, 2 children",368.78,1079,1079,829.909,1,Euro
EE,2013,Social assistance,"Lone parent, 2 children",322.42001,1079,1079,649.49402,1,Euro
EE,2013,Old-age,Single,184.7,1079,1079,360.82999,1,Euro
EE,2013,Old-age,Couple,246.06,1079,1079,541.245,1,Euro
EL,2013,Minimum wage,Single,570.94,1455,1455,384,1,Euro
EL,2013,Minimum wage,Couple,628.03998,1455,1455,576,1,Euro
EL,2013,Minimum wage,"Couple, 2 children",708.03998,1455,1455,883.20001,1,Euro
EL,2013,Minimum wage,"Lone parent, 2 children",650.94,1455,1455,691.20001,1,Euro
EL,2013,Old-age,Single,360,1455,1455,384,1,Euro
EL,2013,Old-age,Couple,720,1455,1455,576,1,Euro
ES,2013,Minimum wage,Single,697.07001,1940,1940,663.41998,1,Euro
ES,2013,Minimum wage,Couple,697.07001,1940,1940,995.13,1,Euro
ES,2013,Minimum wage,"Couple, 2 children",745.57001,1940,1940,1525.866,1,Euro
ES,2013,Minimum wage,"Lone parent, 2 children",745.57001,1940,1940,1194.156,1,Euro
ES,2013,Social assistance,Single,423.70001,1940,1940,663.41998,1,Euro
ES,2013,Social assistance,Couple,478.98999,1940,1940,995.13,1,Euro
ES,2013,Social assistance,"Couple, 2 children",708.69,1940,1940,1525.866,1,Euro
ES,2013,Social assistance,"Lone parent, 2 children",735.94,1940,1940,1194.156,1,Euro
ES,2013,Old-age,Single,575.90002,1940,1940,663.41998,1,Euro
ES,2013,Old-age,Couple,1024.08,1940,1940,995.13,1,Euro
FI,2013,Old-age,Single,1076.02,3045,3045,1185.08,1,Euro
FI,2013,Old-age,Couple,1797.45,3045,3045,1777.62,1,Euro
FR,2013,Minimum wage,Single,1181.53,2514,2514,1059.92,1,Euro
FR,2013,Minimum wage,Couple,1490.1899,2514,2514,1589.88,1,Euro
FR,2013,Minimum wage,"Couple, 2 children",1972.65,2514,2514,2437.8159,1,Euro
FR,2013,Minimum wage,"Lone parent, 2 children",1823.13,2514,2514,1907.856,1,Euro
FR,2013,Social assistance,Single,710.81,2514,2514,1059.92,1,Euro
FR,2013,Social assistance,Couple,958.28003,2514,2514,1589.88,1,Euro
FR,2013,Social assistance,"Couple, 2 children",1400.96,2514,2514,2437.8159,1,Euro
FR,2013,Social assistance,"Lone parent, 2 children",1251.4399,2514,2514,1907.856,1,Euro
FR,2013,Old-age,Single,1058.02,2514,2514,1059.92,1,Euro
FR,2013,Old-age,Couple,1549.65,2514,2514,1589.88,1,Euro
HU,2013,Minimum wage,Single,64190,194171,628,66979,309.19,Non-euro
HU,2013,Minimum wage,Couple,68183.063,194171,628,100468.5,309.19,Non-euro
HU,2013,Minimum wage,"Couple, 2 children",103469.58,194171,628,154051.7,309.19,Non-euro
HU,2013,Minimum wage,"Lone parent, 2 children",105986.11,194171,628,120562.2,309.19,Non-euro
HU,2013,Social assistance,Single,27525,194171,628,66979,309.19,Non-euro
HU,2013,Social assistance,Couple,49395,194171,628,100468.5,309.19,Non-euro
HU,2013,Social assistance,"Couple, 2 children",80849.672,194171,628,154051.7,309.19,Non-euro
HU,2013,Social assistance,"Lone parent, 2 children",68985,194171,628,120562.2,309.19,Non-euro
HU,2013,Old-age,Single,31800,194171,628,66979,309.19,Non-euro
HU,2013,Old-age,Couple,51675,194171,628,100468.5,309.19,Non-euro
IE,2013,Minimum wage,Single,1322.2,3835,3835,1008.42,1,Euro
IE,2013,Minimum wage,Couple,1322.2,3835,3835,1512.63,1,Euro
IE,2013,Minimum wage,"Couple, 2 children",2327.5801,3835,3835,2319.366,1,Euro
IE,2013,Minimum wage,"Lone parent, 2 children",1863.34,3835,3835,1815.156,1,Euro
IE,2013,Social assistance,Single,815.91998,3835,3835,1008.42,1,Euro
IE,2013,Social assistance,Couple,1357.5601,3835,3835,1512.63,1,Euro
IE,2013,Social assistance,"Couple, 2 children",1876.22,3835,3835,2319.366,1,Euro
IE,2013,Social assistance,"Lone parent, 2 children",1334.58,3835,3835,1815.156,1,Euro
IE,2013,Old-age,Single,983.88,3835,3835,1008.42,1,Euro
IE,2013,Old-age,Couple,1900.92,3835,3835,1512.63,1,Euro
IT,2013,Old-age,Single,493.14999,2241,2241,787.91998,1,Euro
IT,2013,Old-age,Couple,1029.88,2241,2241,1181.88,1,Euro
LT,2013,Minimum wage,Single,238.78999,693,693,241.17,1,Euro
LT,2013,Minimum wage,Couple,212.72,693,693,361.755,1,Euro
LT,2013,Minimum wage,"Couple, 2 children",251.82001,693,693,554.69098,1,Euro
LT,2013,Minimum wage,"Lone parent, 2 children",295.39001,693,693,434.10599,1,Euro
LT,2013,Social assistance,Single,101.37,693,693,241.17,1,Euro
LT,2013,Social assistance,Couple,182.46001,693,693,361.755,1,Euro
LT,2013,Social assistance,"Couple, 2 children",324.37,693,693,554.69098,1,Euro
LT,2013,Social assistance,"Lone parent, 2 children",253.42,693,693,434.10599,1,Euro
LU,2013,Minimum wage,Single,1706.8,4589,4589,1716,1,Euro
LU,2013,Minimum wage,Couple,2582.49,4589,4589,2574,1,Euro
LU,2013,Minimum wage,"Couple, 2 children",3594.5801,4589,4589,3946.8,1,Euro
LU,2013,Minimum wage,"Lone parent, 2 children",2894.3,4589,4589,3088.8,1,Euro
LU,2013,Social assistance,Single,1451.6899,4589,4589,1716,1,Euro
LU,2013,Social assistance,Couple,2143.1201,4589,4589,2574,1,Euro
LU,2013,Social assistance,"Couple, 2 children",3102.1499,4589,4589,3946.8,1,Euro
LU,2013,Social assistance,"Lone parent, 2 children",2537.49,4589,4589,3088.8,1,Euro
LU,2013,Old-age,Single,1495.36,4589,4589,1716,1,Euro
LU,2013,Old-age,Couple,2143.1201,4589,4589,2574,1,Euro
LV,2013,Minimum wage,Single,207.97,813,813,260.17001,1,Euro
LV,2013,Minimum wage,Couple,231.89,813,813,390.255,1,Euro
LV,2013,Minimum wage,"Couple, 2 children",276.20001,813,813,598.39099,1,Euro
LV,2013,Minimum wage,"Lone parent, 2 children",276.20001,813,813,468.306,1,Euro
LV,2013,Social assistance,Single,96.830002,813,813,260.17001,1,Euro
LV,2013,Social assistance,Couple,160.66,813,813,390.255,1,Euro
LV,2013,Social assistance,"Couple, 2 children",259.29999,813,813,598.39099,1,Euro
LV,2013,Social assistance,"Lone parent, 2 children",244.48,813,813,468.306,1,Euro
LV,2013,Old-age,Single,96.830002,813,813,260.17001,1,Euro
LV,2013,Old-age,Couple,160.66,813,813,390.255,1,Euro
NL,2013,Minimum wage,Single,1490.04,3471,3471,1044.58,1,Euro
NL,2013,Minimum wage,Couple,1634.88,3471,3471,1566.87,1,Euro
NL,2013,Minimum wage,"Couple, 2 children",1976.38,3471,3471,2402.5339,1,Euro
NL,2013,Minimum wage,"Lone parent, 2 children",2168.3799,3471,3471,1880.244,1,Euro
NL,2013,Social assistance,Single,1105.3,3471,3471,1044.58,1,Euro
NL,2013,Social assistance,Couple,1535.5601,3471,3471,1566.87,1,Euro
NL,2013,Social assistance,"Couple, 2 children",1877.0601,3471,3471,2402.5339,1,Euro
NL,2013,Social assistance,"Lone parent, 2 children",1771.1899,3471,3471,1880.244,1,Euro
NL,2013,Old-age,Single,1235.54,3471,3471,1044.58,1,Euro
NL,2013,Old-age,Couple,1719.04,3471,3471,1566.87,1,Euro
PL,2013,Minimum wage,Single,1261.95,3448,810,1119.92,4.257,Non-euro
PL,2013,Minimum wage,Couple,1484.73,3448,810,1679.88,4.257,Non-euro
PL,2013,Minimum wage,"Couple, 2 children",1765.0699,3448,810,2575.8159,4.257,Non-euro
PL,2013,Minimum wage,"Lone parent, 2 children",1981.6801,3448,810,2015.856,4.257,Non-euro
PL,2013,Social assistance,Single,438.29999,3448,810,1119.92,4.257,Non-euro
PL,2013,Social assistance,Couple,660.75,3448,810,1679.88,4.257,Non-euro
PL,2013,Social assistance,"Couple, 2 children",1213.05,3448,810,2575.8159,4.257,Non-euro
PL,2013,Social assistance,"Lone parent, 2 children",1131.15,3448,810,2015.856,4.257,Non-euro
PL,2013,Old-age,Single,542,3448,810,1119.92,4.257,Non-euro
PL,2013,Old-age,Couple,912,3448,810,1679.88,4.257,Non-euro
PT,2013,Minimum wage,Single,503.59,1307,1307,411.42001,1,Euro
PT,2013,Minimum wage,Couple,503.59,1307,1307,617.13,1,Euro
PT,2013,Minimum wage,"Couple, 2 children",615.03003,1307,1307,946.26599,1,Euro
PT,2013,Minimum wage,"Lone parent, 2 children",637.31,1307,1307,740.55603,1,Euro
PT,2013,Social assistance,Single,178.14999,1307,1307,411.42001,1,Euro
PT,2013,Social assistance,Couple,267.23001,1307,1307,617.13,1,Euro
PT,2013,Social assistance,"Couple, 2 children",485.57001,1307,1307,946.26599,1,Euro
PT,2013,Social assistance,"Lone parent, 2 children",418.76999,1307,1307,740.55603,1,Euro
PT,2013,Old-age,Single,409.07999,1307,1307,411.42001,1,Euro
PT,2013,Old-age,Couple,715.90002,1307,1307,617.13,1,Euro
RO,2013,Minimum wage,Single,566.04999,1604,351,476.07999,4.5688,Non-euro
RO,2013,Minimum wage,Couple,582.04999,1604,351,714.12,4.5688,Non-euro
RO,2013,Minimum wage,"Couple, 2 children",758.04999,1604,351,1094.984,4.5688,Non-euro
RO,2013,Minimum wage,"Lone parent, 2 children",772.04999,1604,351,856.94397,4.5688,Non-euro
RO,2013,Social assistance,Single,125,1604,351,476.07999,4.5688,Non-euro
RO,2013,Social assistance,Couple,225,1604,351,714.12,4.5688,Non-euro
RO,2013,Social assistance,"Couple, 2 children",450,1604,351,1094.984,4.5688,Non-euro
RO,2013,Social assistance,"Lone parent, 2 children",415,1604,351,856.94397,4.5688,Non-euro
RO,2013,Old-age,Single,350,1604,351,476.07999,4.5688,Non-euro
RO,2013,Old-age,Couple,700,1604,351,714.12,4.5688,Non-euro
SE,2013,Social assistance,Single,8560,31603,3280,11176.92,9.6351004,Non-euro
SE,2013,Social assistance,Couple,12334,31603,3280,16765.381,9.6351004,Non-euro
SE,2013,Social assistance,"Couple, 2 children",19030,31603,3280,25706.916,9.6351004,Non-euro
SE,2013,Social assistance,"Lone parent, 2 children",15982,31603,3280,20118.455,9.6351004,Non-euro
SI,2013,Minimum wage,Single,669.97998,1456,1456,595.5,1,Euro
SI,2013,Minimum wage,Couple,712.56,1456,1456,893.25,1,Euro
SI,2013,Minimum wage,"Couple, 2 children",1075.16,1456,1456,1369.65,1,Euro
SI,2013,Social assistance,Single,331.81,1456,1456,595.5,1,Euro
SI,2013,Social assistance,Couple,494.42999,1456,1456,893.25,1,Euro
SI,2013,Social assistance,"Couple, 2 children",928.69,1456,1456,1369.65,1,Euro
SI,2013,Old-age,Single,522.75,1456,1456,595.5,1,Euro
SI,2013,Old-age,Couple,779.53003,1456,1456,893.25,1,Euro
SK,2013,Minimum wage,Single,294.66,786,786,340.5,1,Euro
SK,2013,Minimum wage,Couple,400.89999,786,786,510.75,1,Euro
SK,2013,Minimum wage,"Couple, 2 children",579.96002,786,786,783.15002,1,Euro
SK,2013,Minimum wage,"Lone parent, 2 children",472.39001,786,786,612.90002,1,Euro
SK,2013,Social assistance,Single,181.37,786,786,340.5,1,Euro
SK,2013,Social assistance,Couple,324.54001,786,786,510.75,1,Euro
SK,2013,Social assistance,"Couple, 2 children",461.54001,786,786,783.15002,1,Euro
SK,2013,Social assistance,"Lone parent, 2 children",353.97,786,786,612.90002,1,Euro
SK,2013,Old-age,Single,181.37,786,786,340.5,1,Euro
SK,2013,Old-age,Couple,324.54001,786,786,510.75,1,Euro
UK,2013,Minimum wage,Single,947.58002,2833,3232,827.41998,.87669998,Non-euro
UK,2013,Minimum wage,Couple,1238.38,2833,3232,1241.13,.87669998,Non-euro
UK,2013,Minimum wage,"Couple, 2 children",2033.52,2833,3232,1903.066,.87669998,Non-euro
UK,2013,Minimum wage,"Lone parent, 2 children",1960.59,2833,3232,1489.356,.87669998,Non-euro
UK,2013,Social assistance,Single,690.17999,2833,3232,827.41998,.87669998,Non-euro
UK,2013,Social assistance,Couple,971.46997,2833,3232,1241.13,.87669998,Non-euro
UK,2013,Social assistance,"Couple, 2 children",1671.47,2833,3232,1903.066,.87669998,Non-euro
UK,2013,Social assistance,"Lone parent, 2 children",1494.1899,2833,3232,1489.356,.87669998,Non-euro
UK,2013,Old-age,Single,1026.7,2833,3232,827.41998,.87669998,Non-euro
UK,2013,Old-age,Couple,1463.36,2833,3232,1241.13,.87669998,Non-euro
BE,2014,Minimum wage,Single,1324.1801,3501,3501,1082.75,1,Euro
BE,2014,Minimum wage,Couple,1593.35,3501,3501,1624.125,1,Euro
BE,2014,Minimum wage,"Couple, 2 children",2013.83,3501,3501,2490.325,1,Euro
BE,2014,Minimum wage,"Lone parent, 2 children",1888.24,3501,3501,1948.95,1,Euro
BE,2014,Social assistance,Single,816.53003,3501,3501,1082.75,1,Euro
BE,2014,Social assistance,Couple,1088.16,3501,3501,1624.125,1,Euro
BE,2014,Social assistance,"Couple, 2 children",1582.59,3501,3501,2490.325,1,Euro
BE,2014,Social assistance,"Lone parent, 2 children",1583.4301,3501,3501,1948.95,1,Euro
BE,2014,Old-age,Single,1010.86,3501,3501,1082.75,1,Euro
BE,2014,Old-age,Couple,1347.26,3501,3501,1624.125,1,Euro
BG,2014,Minimum wage,Single,296.14001,954,488,325.82999,1.9558001,Non-euro
BG,2014,Minimum wage,Couple,296.14001,954,488,488.745,1.9558001,Non-euro
BG,2014,Minimum wage,"Couple, 2 children",402.44,954,488,749.409,1.9558001,Non-euro
BG,2014,Minimum wage,"Lone parent, 2 children",372.35999,954,488,586.49402,1.9558001,Non-euro
BG,2014,Social assistance,Single,77.529999,954,488,325.82999,1.9558001,Non-euro
BG,2014,Social assistance,Couple,115.88,954,488,488.745,1.9558001,Non-euro
BG,2014,Social assistance,"Couple, 2 children",234.17999,954,488,749.409,1.9558001,Non-euro
BG,2014,Social assistance,"Lone parent, 2 children",213.38,954,488,586.49402,1.9558001,Non-euro
BG,2014,Old-age,Single,141.67999,954,488,325.82999,1.9558001,Non-euro
BG,2014,Old-age,Couple,253.28,954,488,488.745,1.9558001,Non-euro
CZ,2014,Minimum wage,Single,10700.5,24009,912,10219.75,26.326,Non-euro
CZ,2014,Minimum wage,"Lone parent, 2 children",19020.5,24009,912,18395.551,26.326,Non-euro
CZ,2014,Social assistance,Single,8210,24009,912,10219.75,26.326,Non-euro
CZ,2014,Social assistance,Couple,12162,24009,912,15329.625,26.326,Non-euro
CZ,2014,Social assistance,"Couple, 2 children",16541,24009,912,23505.426,26.326,Non-euro
CZ,2014,Social assistance,"Lone parent, 2 children",14517,24009,912,18395.551,26.326,Non-euro
CZ,2014,Old-age,Single,7605,24009,912,10219.75,26.326,Non-euro
CZ,2014,Old-age,Couple,11377,24009,912,15329.625,26.326,Non-euro
DE,2014,Social assistance,Single,788,3241,3241,1033.42,1,Euro
DE,2014,Social assistance,Couple,1233,3241,3241,1550.13,1,Euro
DE,2014,Social assistance,"Couple, 2 children",1863.67,3241,3241,2376.866,1,Euro
DE,2014,Social assistance,"Lone parent, 2 children",1607.51,3241,3241,1860.156,1,Euro
DE,2014,Old-age,Single,788,3241,3241,1033.42,1,Euro
DE,2014,Old-age,Couple,1233,3241,3241,1550.13,1,Euro
DK,2014,Social assistance,Single,8550.0703,29040,3904,10572.5,7.4386001,Non-euro
DK,2014,Social assistance,Couple,16597.18,29040,3904,15858.75,7.4386001,Non-euro
DK,2014,Social assistance,"Couple, 2 children",23376.391,29040,3904,24316.75,7.4386001,Non-euro
DK,2014,Old-age,Single,12478.88,29040,3904,10572.5,7.4386001,Non-euro
DK,2014,Old-age,Couple,18282.23,29040,3904,15858.75,7.4386001,Non-euro
EE,2014,Minimum wage,Single,299.47,1131,1131,394.42001,1,Euro
